baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
?|100133144	20.4391004663245	-0.305398734596944	0.450200997683705	-0.678360856968838	0.497542921194397	0.921596480219047
?|100134869	22.3520173697959	0.20610238902078	0.359870516911015	0.572712626724414	0.566839286637952	0.940658948173495
?|10357	317.622982863623	-0.0575044538423656	0.213923962236591	-0.268807913060099	0.788077503663022	0.979779040813055
?|10431	2429.49542735243	-0.103023549023716	0.154898475232975	-0.665103700141421	0.505984168191514	0.924505786739457
?|155060	506.008300660733	0.00822760377359545	0.304430773553558	0.0270261894931196	0.978438845462876	0.998687109722534
?|26823	0.774920261822112	0.44166647869721	0.757537443661223	0.58302923821509	0.559873617678531	0.93851909695167
?|280660	0.536439353782463	-1.25673651251065	5.37023910133874	-0.234018725944131	0.814970441063034	0.984062521584983
?|340602	5.20198846813037	-2.79106044398827	1.35113881311853	-2.06570961983269	0.0388559064131411	0.615288607254697
?|388795	6.18863873546806	-0.75084554781789	0.766288411747877	-0.9798471910925	0.327161553680479	0.874223137207967
?|390284	9.86943703440584	-0.338981191811863	0.327645026409748	-1.03459892410495	0.300856256669553	0.858990891956314
?|391343	0.717910062636208	-1.74556968309981	1.65728372629102	-1.05327147995737	0.292216586189676	0.85512554421832
?|553137	5.82394206338946	-2.01715639158942	1.44304221059259	-1.39784988739939	0.162158149827235	0.79618946211602
?|57714	1192.42246894036	0.0320461825200447	0.38097940255583	0.0841152626757784	0.932964789789701	0.99536000352668
?|645851	32.6422326974026	-0.344374808160236	0.424984568002882	-0.810323089561928	0.417754508260237	0.903736567894909
?|652919	13.7393467755051	0.698932298535367	1.39162326693353	0.502242463993489	0.615496976011955	0.948551351218397
?|653553	3207.42769060082	-0.0283395063375746	0.360828353322517	-0.0785401315518133	0.937398408435745	0.99536000352668
?|728788	0.985672876388129	0.019350769907955	0.924168139168121	0.0209385815067952	0.983294649771157	0.998687109722534
?|729884	759.897610257964	-0.729405320538918	0.853747515835171	-0.854357180559857	0.392907113589622	0.893899343699833
?|8225	1809.54352010366	-0.215393806261734	0.218352303230677	-0.986450809425092	0.323911942542608	0.87298568945266
?|90288	8.57396597755201	0.0423830765452543	0.572363055055636	0.074049287721994	0.940971166948391	0.99536000352668
A1BG|1	145.032315044132	-0.786853357190796	0.520287286997563	-1.51234400081446	0.130446372882236	0.770527084301333
A1CF|29974	0.586210760236684	-0.580350327372327	1.6558165321978	-0.350491927147277	0.72596954761687	0.96953587792481
A2BP1|54715	1.16743391938472	-1.90086992941308	1.41481844291349	-1.34354336341465	0.179096094606384	0.809042477670995
A2LD1|87769	225.645378697354	-0.0833507030174257	0.301196703153849	-0.276731790702406	0.781986059337244	0.978325511051438
A2ML1|144568	2787.45969787574	-0.701746926556528	0.841947369299156	-0.833480752057777	0.404573648854711	0.899169836684749
A2M|2	21231.9454288387	0.903648651158092	0.400283878182919	2.25751947657794	0.0239756338784093	0.580462714950961
A4GALT|53947	2112.50215264082	-0.409868984402333	0.368975374932496	-1.11083018609932	0.266641450564387	0.848070849247635
A4GNT|51146	1.60481865260854	0.119822434251259	0.779474239363667	0.153722122169268	0.877828841137987	0.990846107325451
AAA1|404744	0.741619754863168	-0.19394284348382	1.2711804993354	-0.152569083293221	0.878738107466967	0.990971101819361
AAAS|8086	1848.53331448661	-0.269992505172429	0.162047827002301	-1.66612851382818	0.0956878203797334	0.72701726299446
AACSL|729522	9.78838416756007	-2.80165101190356	1.14254985119083	-2.45210395763783	0.0142023623974443	0.502265324166247
AACS|65985	1689.35073046707	-0.1547179664156	0.220253616337988	-0.702453694009632	0.482396269989446	0.919288627931709
AADACL2|344752	5.86779941595928	0.260285990123236	1.3147139868368	0.197979174732509	0.843061357385041	0.986477817494864
AADACL3|126767	0.929317950417183	-2.45476338246321	2.853812692103	-0.860169761405845	0.389695470652508	0.893195365958094
AADAC|13	342.850158746608	0.8374859593652	0.960412106351298	0.87200687478513	0.383204627107674	0.890912177081298
AADAT|51166	447.152074800172	-0.490951520636242	0.385141470825823	-1.27473034670492	0.20240470177869	0.820522160998558
AAGAB|79719	2554.24918465797	-0.169574208417476	0.135474997585993	-1.25170113629151	0.21067878589153	0.823603209115712
AAK1|22848	2322.52912529238	0.0105378891030177	0.185778806421058	0.0567227732055407	0.954766032824371	0.995562457179366
AAMP|14	5843.58069074276	0.0928685042322528	0.135424026007685	0.685760916803514	0.492863885753333	0.920632848612614
AANAT|15	1.444455432993	-0.239626989980394	0.662593078215665	-0.361650306739845	0.717613366273132	0.967565988684885
AARS2|57505	1184.39215633565	-0.213424517091671	0.169800634208036	-1.25691236718343	0.208785369776511	0.823225493212767
AARSD1|80755	1522.1880171889	-0.303736723223045	0.204023029129481	-1.4887374455669	0.136556520392891	0.773833073653206
AARS|16	6059.18162593164	0.051787218607161	0.194723052415984	0.265953198476618	0.790275253462748	0.979912562412161
AASDHPPT|60496	1674.38465517474	-0.385947650546368	0.216387549235759	-1.78359453632829	0.0744895740666846	0.692189209753929
AASDH|132949	424.027620769433	0.196039689498987	0.172769354526437	1.13469017718064	0.256505154433096	0.846398748004165
AASS|10157	595.414193835198	-0.195469682769512	0.434010984834061	-0.450379574711105	0.65243677012047	0.955423481569845
AATF|26574	3693.21589600954	-0.218212919021906	0.164194852360266	-1.32898757716909	0.183852068423772	0.811479056979252
AATK|9625	123.565785182088	-0.231364367383954	0.390321882986565	-0.592752744513474	0.553346637098652	0.938060640442808
ABAT|18	1529.1674251366	-0.502887850300896	0.503085362878106	-0.999607397488013	0.317500541788037	0.867834959031786
ABCA10|10349	302.129178068089	-1.19032287224857	0.679958106660695	-1.75058266176765	0.0800178239844268	0.702786862566478
ABCA11P|79963	178.966427566225	0.259514981809532	0.247747806094741	1.04749658897198	0.294870604566849	0.856739364456035
ABCA12|26154	454.449987263693	0.0947529627603138	0.747149882541924	0.126819216564619	0.899083485923187	0.992396762295193
ABCA13|154664	169.190299024419	-0.51230830652738	0.74545484488197	-0.687242574174289	0.491929879754417	0.920567574847482
ABCA17P|650655	18.0016356201988	0.0676147519457724	0.700416262283244	0.0965350971797245	0.923095600561379	0.994129482832352
ABCA1|19	1869.13023051613	-0.0672548435494589	0.302477288976374	-0.222346754617706	0.824043957961187	0.985601153177271
ABCA2|20	1858.39894913859	-0.235624652979425	0.329345909145606	-0.715432153357198	0.474342050358907	0.917512715380006
ABCA3|21	601.079842603838	-0.432305999320246	0.575235622549011	-0.751528560426406	0.452334619091953	0.912585275403324
ABCA4|24	147.311368465331	-2.4760532996932	0.745671639553552	-3.32056788585344	0.000898345084032153	0.18825320316496
ABCA5|23461	859.789793305565	-0.599971390164395	0.353821490446213	-1.69568951113669	0.0899446959476608	0.718576176484741
ABCA6|23460	463.690507406824	-0.201262351137916	0.752245876424153	-0.267548626646687	0.789046779560006	0.979779040813055
ABCA7|10347	1240.902740602	-0.607140793049335	0.355421148944878	-1.7082292228578	0.0875938181799143	0.715547208393227
ABCA8|10351	173.436014253425	0.359851444187414	0.726786366975848	0.495126849564822	0.620510582196597	0.94877682792605
ABCA9|10350	159.11950154278	0.506196064649244	0.668844859201445	0.756821343074398	0.449156904225314	0.911526061613758
ABCB10|23456	873.001119834317	0.135688449581421	0.200353407756171	0.677245528793565	0.498250185193278	0.921816607096843
ABCB11|8647	10.3684204995064	-1.41582949128553	0.947086533910425	-1.49493149843416	0.134932320733159	0.773052912113423
ABCB1|5243	111.361782558139	0.418230414259978	0.44049138403314	0.949463325322417	0.342385016255434	0.879188081534422
ABCB4|5244	36.4164133654367	0.502836343926364	0.466594458505584	1.07767320155678	0.281179621840142	0.851915691774786
ABCB5|340273	2.82976643948849	1.54796536614623	0.855016140354701	1.81045163136226	0.0702257787010917	0.685690660949287
ABCB6|10058	1354.96177480515	-0.418676251164755	0.348369042742522	-1.20181818645176	0.22943397769209	0.83524454665872
ABCB7|22	720.26115851492	-0.0117428413292585	0.195853139824192	-0.0599573810243709	0.952189578603842	0.995562457179366
ABCB8|11194	1657.02808987392	-0.0762402834853769	0.188038784865212	-0.40544977750216	0.685146927848316	0.960594049452699
ABCB9|23457	382.66238885019	-0.386164042696207	0.227701888386225	-1.69591936822764	0.0899011511571721	0.718576176484741
ABCC10|89845	1598.15478153085	-0.264720173402669	0.174386323904915	-1.51800994180603	0.129011892414497	0.76941319465998
ABCC11|85320	9.91918376047404	0.300014554124912	0.489075993766454	0.613431364345755	0.539591152754851	0.936562593498665
ABCC12|94160	0.283268077219548	-0.865182183398418	2.77700560065672	-0.311552192474446	0.755380871796136	0.975540940808536
ABCC13|150000	3.59671830700848	1.19941186215475	0.77532430049582	1.54698087160137	0.121867858254026	0.761944047649392
ABCC1|4363	3961.16767204259	-0.489514696307993	0.302092958024299	-1.62041081496716	0.105144058223462	0.736285485139687
ABCC2|1244	22.4042581006258	-0.167243546431832	0.568995754067676	-0.293927582475317	0.768813240806228	0.976577383603873
ABCC3|8714	4404.73404680403	-0.679348685231102	0.554081238088255	-1.22608137314856	0.220168054641585	0.827967104689618
ABCC4|10257	1174.84572135689	-0.0120237151024376	0.429731094847356	-0.0279796255067568	0.977678401274832	0.998484575082218
ABCC5|10057	4377.52001337363	-0.26772401420962	0.351137744359492	-0.762447268942772	0.445793103565378	0.910589491872023
ABCC6P1|653190	1.44916462242	0.330842940697416	1.09105875374566	0.30323109508229	0.761713753435372	0.976477003384652
ABCC6P2|730013	10.1319839914968	-0.496548419548975	0.612688782616493	-0.810441505764902	0.417686471069688	0.903736567894909
ABCC6|368	20.3512641314509	-0.326650791381742	0.51312003182013	-0.636597230911162	0.524387229367135	0.931815551272957
ABCC8|6833	3.54878572423898	-0.740283079864721	1.2206768028223	-0.606452976048309	0.54421399922675	0.937524608118946
ABCC9|10060	199.44361408341	0.697254162041848	0.522903789253636	1.33342725061731	0.182391634619042	0.811172375521485
ABCD1|215	957.838807552611	-0.313102777980874	0.225626099321101	-1.38770638203199	0.165226471867893	0.79828491186488
ABCD2|225	16.8826231206531	0.435150334166068	0.611391571338082	0.711737541971187	0.476627315554013	0.918150515999319
ABCD3|5825	4019.81061610801	-0.123664735029085	0.323687040809765	-0.382050312300777	0.702424046229564	0.964230749772267
ABCD4|5826	1443.82153436154	-0.178322845147158	0.185402614009724	-0.961814082825206	0.336143002628052	0.877779964592182
ABCE1|6059	3442.99106195652	-0.0560912672770962	0.146815110194599	-0.382053776363678	0.702421476838542	0.964230749772267
ABCF1|23	4566.48718242686	-0.271410971318182	0.140256458787885	-1.93510497601147	0.0529774150295828	0.653678164056632
ABCF2|10061	3189.75777166112	-0.191756198505639	0.144185197510001	-1.32992985283623	0.18354138442629	0.811479056979252
ABCF3|55324	2988.34923956912	-0.129554514283678	0.117131844954003	-1.10605714726472	0.268701785083618	0.849432729915695
ABCG1|9619	1798.43312268309	0.124257516071773	0.36613564893972	0.339375628763836	0.734326775755584	0.971766487089985
ABCG2|9429	175.182473351203	-0.0999170260374786	0.479591910692212	-0.208337596631404	0.834965377765363	0.985601153177271
ABCG4|64137	17.2737135499287	-0.0698329135840606	0.517672345292417	-0.134897902542223	0.892692597922281	0.991773151586209
ABCG5|64240	3.38647992893891	0.190104798624693	0.556014154036543	0.341906401562933	0.732421331910216	0.971766487089985
ABCG8|64241	1.83682904483199	-0.462400965393794	1.14746214184834	-0.402977099226087	0.686965071607033	0.96075796597753
ABHD10|55347	1292.07307681495	-0.100232024469232	0.146821442166421	-0.682679743437068	0.494809232417065	0.921281875832021
ABHD11|83451	2160.87335090892	-0.366569004265051	0.279383060136498	-1.3120659645075	0.189497878584316	0.816647069590502
ABHD12B|145447	9.34412410505966	-0.400340215187826	0.772311019169829	-0.518366571563564	0.604202533385326	0.947551952407055
ABHD12|26090	6562.21891162735	-0.169585341060574	0.276599983529154	-0.613106837161828	0.539805699674488	0.936585298053956
ABHD13|84945	872.771082527919	-0.0625841566083944	0.143002125583007	-0.437644939564671	0.661643688861585	0.956532545499623
ABHD14A|25864	976.582300636789	-0.365232505132192	0.318584480066669	-1.14642277946422	0.251620261735906	0.844851322157104
ABHD14B|84836	3677.72873018848	-0.129726986542507	0.244343224188336	-0.530921153935969	0.595473418085432	0.94662030218212
ABHD15|116236	1002.98073941756	-0.170741066076503	0.257662904234305	-0.662652882004464	0.507552893237724	0.925188409332668
ABHD1|84696	15.4812078235254	-0.347890139755631	0.546424144153999	-0.636666852073771	0.524341869530827	0.931815551272957
ABHD2|11057	8329.81687411553	-0.367190402185969	0.385069849440943	-0.953568301229163	0.340302207630958	0.878585999644454
ABHD3|171586	916.038693398879	-0.560087069639344	0.230724866102043	-2.42751064981281	0.015202840491797	0.512405395092576
ABHD4|63874	2167.65869422631	0.0395443842781983	0.258928088900912	0.152723423889833	0.878616387867598	0.990971101819361
ABHD5|51099	2042.11058994187	0.131423650998877	0.240100012879889	0.547370445434429	0.584124255502019	0.944817840044541
ABHD6|57406	337.033184990978	-0.247989495926633	0.224180955113809	-1.10620233463069	0.268638952597597	0.849432729915695
ABHD8|79575	698.010437387719	-0.083269730752756	0.244601167581358	-0.340430634800871	0.733532251666722	0.971766487089985
ABI1|10006	3466.89007578128	-0.0854860148784433	0.151206580357334	-0.56535909135979	0.57182954367538	0.941749180488447
ABI2|10152	1808.41386712619	0.203662863385173	0.162543917468947	1.25297129881271	0.21021615208553	0.823603209115712
ABI3BP|25890	438.692819549558	1.46343851789518	0.594554220855003	2.46140463991774	0.0138394182369257	0.502265324166247
ABI3|51225	384.978856094601	0.151910406958925	0.361446797148861	0.420284280168516	0.67427779222844	0.958516796425094
ABL1|25	3566.42348747433	0.252086939610554	0.205482175866637	1.22680684369512	0.219895197993978	0.827708299465851
ABL2|27	1457.54130370513	-0.191050981892665	0.254890714149759	-0.749540768991743	0.453531335673525	0.912585275403324
ABLIM1|3983	4730.02935127939	0.171465354559252	0.321406861333531	0.533483802579182	0.593698720449994	0.94662030218212
ABLIM2|84448	151.988911232723	1.04518919518966	0.579254260135184	1.80437032080823	0.0711732725313841	0.688973588114868
ABLIM3|22885	1577.92590148814	-0.113787395597608	0.4530027053906	-0.251184803630467	0.801671232955201	0.982428628423507
ABO|28	211.288106182354	0.522799249352141	0.667212673976964	0.783557132144931	0.433300017769299	0.907264924348353
ABP1|26	235.092068192594	-0.323433346205196	0.70993617605903	-0.455580877707383	0.64869139649243	0.954916769030496
ABRA|137735	2.93118671922602	0.800425643450654	0.570131512351947	1.40393159492041	0.160339220229113	0.794117041365827
ABR|29	3948.12458661162	0.173162364052769	0.240501130079855	0.720006446519702	0.471521026429282	0.916689016589617
ABT1|29777	1938.25932895866	-0.105954022991348	0.130386629761239	-0.812614170527827	0.416439304443165	0.903736567894909
ABTB1|80325	1276.07124101838	-0.0914704438490837	0.245974861914093	-0.37186907286904	0.709990332731063	0.966210024764917
ABTB2|25841	506.165773894585	-0.444648947653521	0.409528835134405	-1.08575736189026	0.277586355014577	0.85072396618675
ACAA1|30	4452.46936269247	-0.265968197038206	0.263364878646221	-1.00988483508267	0.312550469016172	0.863252372572263
