baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
?|100133144	39.7029674186599	-0.285746337625904	0.243123702689191	-1.17531254445891	0.239869697608316	0.874124920734052
?|100134869	33.7365581391545	-0.174305354722594	0.218442502201351	-0.7979461550112	0.42490173755257	0.94419121729229
?|10357	440.065999296745	-0.198170557493933	0.121448635283904	-1.63172321393879	0.102737807488978	0.740799776529948
?|10431	2586.46374621225	0.147295815576078	0.108053032643897	1.36318076385242	0.172825548152083	0.841243833867622
?|155060	381.235184986534	-0.0197168228811791	0.222629683386516	-0.0885633154629609	0.929428963500541	0.993202982695883
?|26823	1.19821874709705	0.0667298413012381	0.426843156379999	0.156333398588758	0.875770231713455	0.992402885075919
?|280660	0.0596467374220109	-0.251189061983705	3.4606867958331	-0.0725835872481017	0.942137487744848	0.994408723049762
?|340602	6.12810860981501	-0.972964072481221	0.54580991114529	-1.78260609163293	0.0746504475220197	0.690241728693025
?|388795	8.12286918028743	-0.605454428994021	0.421431418806408	-1.43666181963559	0.150814108652945	0.81990752384098
?|390284	12.2196599887094	-0.0644320850829335	0.154164325280471	-0.417944196659714	0.675987917631762	0.981305316202603
?|391343	1.62168452044077	-0.0293479649718031	0.825470365280551	-0.0355530206851564	0.971638768678983	0.99634384535491
?|391714	0.311077265735007	0.546906478514384	1.35097686956447	0.40482297723624	0.685607637870644	0.981369728936527
?|553137	1.56884737854636	-1.98168789002277	0.920592972380953	-2.15262113602441	0.0313484660491578	0.518178595721688
?|57714	1353.64002098782	0.0605442237131776	0.165089214709034	0.36673639655919	0.713815654802509	0.982795739688691
?|645851	34.0188128518143	-0.153814237837318	0.220245021924275	-0.698377818002182	0.484940944819912	0.954565697513488
?|652919	27.9213502163473	-0.40257149502027	0.639237023450205	-0.629768740313944	0.528845900591779	0.967931014016162
?|653553	2070.44433337827	-0.0406670536122453	0.217175077162784	-0.187254698575579	0.851460939960345	0.992402885075919
?|728788	1.22357513739851	-0.717037896540576	0.562915815599315	-1.27379241561577	0.202736993784204	0.85831141577601
?|729884	1730.09067532182	0.0766086155117544	0.423326355034415	0.180968216603302	0.856392523550232	0.992402885075919
?|8225	1484.46591822625	-0.0992562534714313	0.136038139596195	-0.729620779628832	0.465622016963677	0.950114134929318
?|90288	37.6066493729182	0.551546404051806	0.366747103871039	1.50388755147675	0.132610322833837	0.796575018708045
A1BG|1	269.604866164466	-0.0513495195076773	0.243733647660162	-0.210678829126104	0.83313789573223	0.991870692674972
A1CF|29974	0.458406399213248	0.637702582965676	1.09486405723469	0.582449098362339	0.560264218206008	0.971280573968534
A2BP1|54715	2.8081041445711	-0.864862510575632	0.759564746354693	-1.13862908294031	0.254857892891161	0.882688652314431
A2LD1|87769	211.444795181623	0.113023700978928	0.116294243851175	0.971877001269021	0.331111742639527	0.916818883548009
A2ML1|144568	4319.74854999849	0.0391414443169131	0.476682020041828	0.0821122733210674	0.934557433384992	0.993926790386864
A2M|2	26771.1593073366	0.350608102905098	0.23418727764462	1.49712702769937	0.134360208297674	0.796575018708045
A4GALT|53947	3384.512427189	-0.134942310670955	0.255884598039558	-0.52735612735118	0.597946304176774	0.973956666608503
A4GNT|51146	3.59528106112002	-0.0858810560150446	0.408777991956345	-0.210092171557553	0.833595735328077	0.991870692674972
AAA1|404744	1.498609432887	-0.67222903049597	0.620922230312316	-1.08262999402976	0.278972688476468	0.89662784534448
AAAS|8086	2020.12263291553	0.100729059858166	0.0813551760849201	1.23813953463788	0.21566432693327	0.867578068102336
AACSL|729522	9.801383937966	-0.390246085043838	0.508372544587204	-0.767638003269268	0.442702277963964	0.94651285833405
AACS|65985	2587.81446112927	-0.0992248911825461	0.137588551468796	-0.721171130325108	0.470804231751492	0.950797041338614
AADACL2|344752	42.1294885215943	-0.308870770037171	0.5593135084311	-0.552231915341305	0.580789470755672	0.973392898629505
AADACL3|126767	1.37125091406149	-2.28417514654398	1.54138008486804	-1.48190259428422	0.138366214674941	0.80148766502613
AADAC|13	613.551633455524	-0.409184775878747	0.4464564175169	-0.91651673001936	0.359395936728555	0.926848875130904
AADAT|51166	226.784141017859	-0.035349782237429	0.22457948715996	-0.157404323451192	0.874926206310447	0.992402885075919
AAGAB|79719	3339.51600053213	0.095272743994101	0.0950093495801926	1.00277229993756	0.315970736713143	0.912851748029683
AAK1|22848	2889.08694848586	0.0795542074236545	0.126139134395334	0.63068616892774	0.528245744319134	0.967445192285616
AAMP|14	6670.72558786884	-0.0917275401194327	0.0850494659094669	-1.07851988414688	0.280801812962621	0.897396768120844
AANAT|15	1.91875388942547	0.239919706976436	0.300157692694382	0.799312204270973	0.424109404014797	0.94419121729229
AARS2|57505	1228.20358277667	0.104671121868113	0.129357452568879	0.809161898208982	0.418422027998506	0.94419121729229
AARSD1|80755	1257.36396889348	0.028162133917851	0.0978595810540554	0.287781059498864	0.773514336653833	0.987736373956675
AARS|16	9454.58702590717	-0.0905106520032638	0.105607260250144	-0.857049522815742	0.391417516021034	0.936178350260156
