baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
?|100133144	42.0306722167349	-0.156065508796525	0.227116729446402	-0.687159898687054	0.49198197163167	0.926894747316419
?|100134869	36.9226770589189	-0.0805903350315666	0.211779453667165	-0.380538969366799	0.703545374995539	0.97130434279436
?|10357	432.096559758114	-0.118031386808186	0.114310388177288	-1.03255171021838	0.301813736598767	0.853862960412739
?|10431	2557.35677436312	0.0294238990091859	0.101370800062926	0.29026010439812	0.77161725766479	0.977794345622674
?|155060	387.046756315463	-0.0388796380727377	0.204337785819546	-0.190271407301403	0.849096458013926	0.984281898272753
?|26823	1.29937376583205	-0.345517723151316	0.400478608011126	-0.862761995870992	0.388268338308873	0.895598166102772
?|280660	0.0641100376538739	0.571353274986134	3.3463350087024	0.17074001063859	0.864428200799851	0.986758660986679
?|340602	7.45051796717292	-1.31698778641855	0.534428168056193	-2.46429336089949	0.0137283697499515	0.312911937178593
?|388795	7.85657232827467	0.850900721814515	0.393963322755336	2.15984756109632	0.0307844723722737	0.446130388490744
?|390284	12.6571223988872	-0.263302047430803	0.14556419620798	-1.80883798550711	0.070476177071679	0.598104728841103
?|391343	1.9718338616105	-0.503700638211628	0.757955666290956	-0.664551583440861	0.506337345486034	0.929613672211409
?|391714	0.31636925057518	0.45797196780156	1.19035504289565	0.384735605174989	0.700433312835456	0.969883706487979
?|553137	1.18150879210202	-1.60781175454309	0.73540333456076	-2.18629924421461	0.0287937194063669	0.433011506025685
?|57714	1382.50952223921	-0.0825351135753197	0.158726446375975	-0.51998337680804	0.60307516125988	0.947160686643955
?|645851	37.8293941258281	-0.405925586768121	0.217498299473318	-1.86633912886256	0.0619939336242987	0.574409267173668
?|652919	28.2251019172343	-0.0251541735432878	0.612106622340228	-0.0410944313053132	0.967220614029899	0.996766452663966
?|653553	2133.82248812593	0.0222777832465731	0.205427496308088	0.108445965836833	0.913641940642301	0.991678488308949
?|728788	1.49866957994259	-1.05659412215049	0.495109708691335	-2.13406060031273	0.0328378205192856	0.454419748435299
?|729884	1734.60589230448	0.661824319337799	0.393292893175851	1.68277721469501	0.092418227520784	0.652733756909947
?|8225	1548.2245495108	0.0158379490684599	0.127429406785063	0.124288023212523	0.901087229864128	0.989941875841962
?|90288	38.6656257662071	0.708790303904827	0.349038617533463	2.03069307606593	0.0422861391677169	0.501811208713246
A1BG|1	265.466505350538	0.112337627279858	0.231600614962987	0.485048916203486	0.627641647134307	0.953985602247508
A1CF|29974	0.61738419076044	-0.805023978514085	1.13323251509435	-0.71037846848849	0.47746947162097	0.923709897829982
A2BP1|54715	4.20856705179407	-1.49225449296604	0.699383398913446	-2.13367159598639	0.0328696727326372	0.454419748435299
A2LD1|87769	229.412665887723	0.0065340247812277	0.121105546456506	0.0539531422995091	0.956972496855635	0.995789015897337
A2ML1|144568	5039.01887893624	0.171932494607164	0.439340935978568	0.391341849864751	0.695544568724294	0.969123392089772
A2M|2	27356.0882969055	0.150073636476721	0.230807372967324	0.650211622563581	0.515555534536501	0.929782643078593
A4GALT|53947	3481.71129043811	0.223611134246886	0.241500334247612	0.925924740201873	0.354485093120811	0.8810497239401
A4GNT|51146	3.1547531005062	0.0585123683523795	0.382384326691092	0.153019787339894	0.878382671014587	0.987760431128047
AAA1|404744	1.55195606414792	-0.0297523537625761	0.538987627886548	-0.0552004391626569	0.955978779069578	0.995577699528086
AAAS|8086	2064.84504646841	0.0840284854087291	0.0845702022375248	0.993594471640563	0.320420336721901	0.863460450887249
AACSL|729522	8.68109003956467	-0.631541420976639	0.484048896706304	-1.30470583710436	0.191993033117006	0.785211274715383
AACS|65985	2567.57200151119	-0.160137201765434	0.123181204886908	-1.30001327647716	0.193596418868092	0.78563243957499
AADACL2|344752	78.7343643185627	1.23914652336813	0.565898017041374	2.18969935580731	0.0285460478411312	0.432668863955111
AADACL3|126767	0.687636413172781	-1.11970921520391	1.2902191250806	-0.867844223851481	0.385479616423505	0.895381716332183
AADAC|13	586.49052602387	0.200903355169231	0.394194482535323	0.509655421550018	0.610292889068384	0.948869968997656
AADAT|51166	232.230396347278	0.0531250895426326	0.20355626988266	0.260984786041012	0.794104239764122	0.97933976768103
AAGAB|79719	3378.00789135391	-0.033447244631278	0.0908016342729444	-0.368355095137799	0.712608475968568	0.972643278874447
AAK1|22848	2936.0856767453	0.114736405315899	0.112166544491609	1.02291111699962	0.306349872741437	0.856997251673032
AAMP|14	6801.71147217566	-0.138887672713778	0.0837067156048253	-1.65921780242171	0.0970719115490279	0.662651337856385
AANAT|15	2.01600000388915	-0.0408361200054033	0.290619981490066	-0.140513807054933	0.888254044263674	0.988873240163569
AARS2|57505	1241.0848107287	0.0682366354138755	0.125438621162494	0.543984259245656	0.586452304776011	0.945115093903619
AARSD1|80755	1289.45092393771	0.0408300295620426	0.102971749339058	0.39651680994173	0.691723809431098	0.968929480251886
AARS|16	9735.39608206564	-0.158276879497779	0.099643443333816	-1.5884324567903	0.112188583015451	0.686459113656642
AASDHPPT|60496	2312.71530055208	-0.0482283769010482	0.0871943654145118	-0.553113457180131	0.58018572236481	0.945035378566491
AASDH|132949	701.841356628251	-0.129618943120949	0.11471667639897	-1.12990497275348	0.258516268365633	0.829648254833939
AASS|10157	1383.57017815739	0.167679357935315	0.220429966964752	0.760692206437284	0.446840930918262	0.914106837071499
AATF|26574	3655.91551064098	0.020489483848731	0.0968259899625236	0.211611405746138	0.832410210343229	0.983430149544727
AATK|9625	229.997805316875	-0.218899123954165	0.250093471838242	-0.875269243715993	0.381427424764627	0.893349304748985
