baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
?|100133144	16.1608703687332	-0.325009992391708	0.972868038722777	-0.334074077321314	0.73832366071841	0.915159234015143
?|100134869	11.9128219770631	-0.622425793910999	0.937185820612987	-0.66414341768838	0.50659852375335	0.799609252400745
?|10357	510.455778479837	-0.0672879835760881	0.404746584598518	-0.166247193025318	0.867962421487663	0.957240552614976
?|10431	2181.91770191345	-0.0489687774102213	0.341586160950018	-0.143357029670141	0.886008217733461	0.964230286450273
?|155060	458.996973362121	0.851804163418404	0.60234557132969	1.41414530788038	0.157319242439477	0.493110087876236
?|388795	7.93760371542581	0.450947591472393	1.32178316209359	0.341166088663234	0.732978550752907	0.913334912790492
?|390284	12.2068228375884	0.526230757754486	0.654915344502449	0.80350958665394	0.421680257998645	0.746886373079831
?|553137	0.959253679708019	3.13831296899997	3.60159540784302	0.87136743959797	0.38355355826992	NA
?|57714	745.14532994757	-1.35672959281561	0.485915838141424	-2.79210819306683	0.00523658433907236	0.104507357522928
?|645851	11.6867885858198	-0.0147116798122599	0.6955314045323	-0.0211517117938802	0.983124634059969	0.994651359877003
?|652919	16.5681267413286	-2.47363431227855	1.66506502913965	-1.48560823090297	0.137382776648555	0.467217153033276
?|653553	629.605748408404	0.248025359642318	0.519811492338795	0.477144817492152	0.633259002615698	0.866903518016597
?|729884	4.09148206777714	-2.16857785291359	2.29202510724208	-0.946140531384915	0.344076913161917	NA
?|8225	1663.66184717131	0.578696560859268	0.403487088543886	1.43423811390764	0.151504323929431	0.485605391002479
?|90288	4.89379358684635	0.710444497140897	1.10173111187291	0.644843818500473	0.519028402565303	0.806520613646866
A1BG|1	58.7326779644672	-0.847031950458864	0.783293635942312	-1.08137218482552	0.279531589411725	0.631633506770128
A1CF|29974	331.890450164413	-0.425528394722371	0.49231610716209	-0.864339777902635	0.387401264663251	0.719951582005795
A2BP1|54715	24.5911869113514	-0.278490338784845	1.43161876309479	-0.194528282224258	0.845762252664227	0.949921192138256
A2LD1|87769	328.860405018554	-0.0155905918685397	0.343404213567578	-0.0454001181481474	0.963788386817593	0.988381593491759
A2M|2	15055.7241474923	-1.60119251836146	0.58853703009217	-2.72063173002164	0.00651573053326512	0.115311774408508
A4GALT|53947	402.649873445093	-1.06648280480184	0.62904074591169	-1.69541132547169	0.0899974189476832	0.391879632372102
AAA1|404744	2.60668983233066	0.652149303682582	2.20600515742697	0.295624559846104	0.767516815486288	NA
AAAS|8086	2015.5322986413	-0.18239042906466	0.364331783327886	-0.500616299238749	0.616641189148384	0.85858600823442
AACS|65985	2084.78629959047	-0.262112828864764	0.417404037148077	-0.627959496165049	0.530030473963693	0.814615296905862
AADAC|13	14.7050730328726	0.547764821236134	0.958820028230004	0.571290549955778	0.567802706468033	0.833709254920476
AADAT|51166	396.295273012411	-0.286488019489827	0.634724205588522	-0.451358270202083	0.651731354066509	0.876176789810793
AAGAB|79719	2317.83011005899	-0.403599059431842	0.327657609223623	-1.23177075114526	0.218034732129064	0.567806699201391
AAK1|22848	1490.82934707572	-1.10703256913357	0.545338068763736	-2.02999319604292	0.0423572308974098	0.277052898027582
AAMP|14	6558.12327578443	0.180648674721847	0.21281170074059	0.848866270478482	0.395955709261676	0.726558638550511
AARS2|57505	1134.42657595081	0.0761569343572047	0.345209003458956	0.220611089496857	0.825395265628977	0.943819469472287
AARSD1|80755	1436.65376315768	0.805532423436243	0.451777775177526	1.78302800114439	0.0745817453224124	0.358186039205543
AARS|16	6769.85334644783	0.652351983563539	0.385308076212244	1.6930659486208	0.0904429149032255	0.392230234642605
AASDHPPT|60496	1538.1424392148	-0.0600629064936152	0.288349667843289	-0.208298857920856	0.834995623336893	0.945627851020407
AASDH|132949	444.045671711428	0.296011772367027	0.458339099505813	0.645835741891081	0.518385738084938	0.806333932794657
AASS|10157	290.593723326346	1.55037496277258	0.6087005356001	2.54702414750483	0.0108645914898582	0.145182340795511
AATF|26574	3408.32137490096	0.111988363656767	0.247587539277242	0.45231825472188	0.651039727014465	0.875873912786198
AATK|9625	301.83762004505	-0.205009252692832	0.772735577700607	-0.265303240343701	0.790775868494211	0.933256646799774
ABAT|18	1182.31656477755	0.230278992796776	0.717999597885194	0.320723010813715	0.748420307661516	0.919065106948758
ABCA10|10349	21.409403499706	-0.273577146140196	0.838772987841965	-0.326163515165251	0.744300643939562	0.917382065951555
ABCA11P|79963	204.356136526552	0.952019562995951	0.402605765181562	2.36464463584276	0.0180473787684384	0.183931832708268
ABCA12|26154	84.50750155706	5.66386670972037	1.9966162499872	2.8367327521033	NA	NA
ABCA13|154664	96.961251437645	0.0462232757532458	1.20763183406378	0.0382759666062303	0.969467652611039	0.99058669809136
ABCA17P|650655	5.03516385419094	-0.28978123061735	0.891177736165781	-0.325166595682821	0.745054988886746	0.91749375797236
ABCA1|19	1129.65199887023	-0.210524660979912	0.516600961999136	-0.407518910079505	0.683626908274537	0.892168603517531
ABCA2|20	3026.12817551881	-0.336536911138693	0.441333757942699	-0.762545137511071	0.445734714195189	0.764465564619695
ABCA3|21	533.358085307255	-1.64112652306269	1.0247902383243	-1.60142677173252	0.109282427087116	0.426345193599765
ABCA4|24	5.90999948719034	-0.430373186509593	1.04729697399159	-0.410937104944837	0.681118653868204	0.891076859606052
ABCA5|23461	716.101107951237	0.646798205663103	0.675677139658482	0.957259270292945	0.33843640767985	0.679264845471133
ABCA6|23460	50.9084937468758	-4.14922590157698	1.25536342903048	-3.30519896121352	0.00094908999815739	0.0500383463805683
ABCA7|10347	822.822149213142	-0.714667903946287	0.490305699066726	-1.45759656742034	0.144951776352038	0.476902185547962
ABCA8|10351	140.858219246931	-2.50636523805066	1.16297404846359	-2.15513427953257	0.0311513279178377	0.239610392703705
ABCA9|10350	21.3475984320324	-0.70341779687419	0.956739536029969	-0.735223924991176	0.462203130502918	0.772277777235303
ABCB10|23456	1466.83896503726	-0.184722406877347	0.270124489705287	-0.683841761548108	0.49407509258836	0.791388249526134
ABCB11|8647	3.63153794231924	-2.58733323444239	2.04208180494991	-1.2670076331765	0.20515256054154	NA
ABCB1|5243	2388.57576130586	-1.56561945515188	0.796232180772575	-1.96628507734111	0.049265689605273	0.296186296320259
ABCB4|5244	81.8513746578026	-1.28772089300395	0.760985514716632	-1.6921753017644	0.0906125542039121	0.392549888800339
ABCB5|340273	6.07333897217471	-4.3003885352123	2.02699848902483	-2.12155487954073	0.0338751347956036	0.248872413088199
ABCB6|10058	1084.5925734601	0.332206943006385	0.488558181528201	0.679974168004407	0.49652081750399	0.792757781606332
ABCB7|22	1078.24571107122	-0.281838175524543	0.335054211851578	-0.841171862807061	0.400251660982787	0.730406551648822
ABCB8|11194	1585.21883539239	-0.138281185880382	0.335720137658649	-0.411894224888536	0.680416953906561	0.890687895377987
ABCB9|23457	232.793197386193	-0.261176425719611	0.504223640589678	-0.517977351109859	0.604474071754988	0.853105309786376
