baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
?|100133144	19.5191160784081	0.362242788106819	0.248594025957156	1.45716610329666	0.145070534904574	0.555216210650807
?|100134869	23.2978684133828	0.530792914242747	0.189033815400354	2.80792573074073	0.00498617246935353	0.113488058229714
?|10357	226.00927988907	-0.0100148930514278	0.128581003337055	-0.0778878122857331	0.937917294345019	0.988319072431883
?|10431	1906.77333507621	0.0567444026743819	0.110781423426727	0.512219476146323	0.608497413838615	0.88777389414351
?|155060	335.314831624976	0.217988678502868	0.215779340965369	1.01023887424818	0.312380858671439	0.719139005515177
?|340602	3.4649510540565	-1.43443252851421	0.711398478405457	-2.0163559131155	0.0437627720785806	0.343120496330276
?|388795	2.56835396121265	-0.317377204677276	0.371536654003144	-0.854228516238373	0.392978385862035	0.777717580029201
?|390284	13.7969240718451	0.164921217985261	0.216853956781906	0.760517448852111	0.446945343332732	0.812269290852462
?|391343	1.08673474173452	1.92252160555011	0.723905495431142	2.6557632421413	0.00791291474218004	0.144377403414432
?|553137	12.5016550245297	-0.910952190730672	0.661865531581838	-1.37634027950288	0.16871630794484	0.585838582792671
?|57714	1626.88117034631	-0.0198356048991874	0.205583152914373	-0.0964845835760144	0.923135717323421	0.984483344107572
?|645851	30.7936143341638	0.314408169001964	0.241211130796138	1.30345630387882	0.192419025009642	0.611133012356986
?|652919	23.2614346657788	1.69528765604754	0.659236775257042	2.57159145192793	0.0101232274738449	0.161765917770027
?|653553	931.38170678252	0.223548817906323	0.19693123583763	1.13516180892014	0.256307527986912	0.668951427637918
?|728788	0.693092229694055	0.290878995423987	0.561606142752268	0.517941263958535	0.604499250611327	0.885530447479561
?|729884	622.587572520154	-0.11980789251656	0.530552561743247	-0.225817197306342	0.821343601015055	0.961419442254336
?|8225	1241.40441816838	-0.0152156026097684	0.126409902155833	-0.120367173380225	0.904192294152632	0.979109305442304
?|90288	43.2255459404048	-0.282917951709765	0.316237124699882	-0.894638641741581	0.370980288322194	0.763566365057961
A1BG|1	250.840649747294	0.611438572061905	0.263507649114262	2.32038263070221	0.0203201876558055	0.235409810583402
A1CF|29974	2.90563984833765	-2.82260725487102	1.18563287103232	-2.3806756069553	0.0172809222127451	0.219088078797129
A2BP1|54715	37.0778494195191	1.00240489090963	1.09607530802767	0.914540163041721	0.360433084007257	0.756082684779439
A2LD1|87769	219.403419140134	-0.189090289799248	0.131965789949887	-1.43287354905429	0.151893977645143	0.563267387908693
A2ML1|144568	59.8898377353245	-4.05225129233322	0.644631121069092	-6.28615522876516	3.25424564621029e-10	5.88580962360658e-07
A2M|2	43036.610890451	-0.172901858017098	0.22228469857708	-0.77783967643253	0.436663534313248	0.80519470679978
