baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
?|100133144	21.0683408142011	0.368340511616845	0.259231325898047	1.42089506482604	0.155347267948966	0.644491579096859
?|100134869	23.5602248234266	0.115496148460608	0.215880629487916	0.535000054125159	0.592649819857581	0.914716912439393
?|10357	214.4418279173	-0.0723612392595524	0.118387167367092	-0.611225362248737	0.541050395129839	0.90208298479622
?|10431	1829.08287701282	-0.0690807363403183	0.108761312458871	-0.635159090843462	0.525324661174456	0.895354521924
?|155060	348.825623217271	0.241225873813864	0.219142521508794	1.10077164464946	0.27099605564079	0.75819296257588
?|340602	3.44569122513789	-1.39866134743385	0.638849787673894	-2.1893430575073	0.0285719150322	0.333002968117865
?|388795	2.79392570631653	-0.502366301447884	0.362389827299387	-1.38625939141734	0.165667711982325	0.65582018897453
?|390284	12.310108000532	-0.263830689160358	0.208487603714901	-1.26545024480753	0.205709973532004	0.700141561241664
?|391343	1.03302506351067	1.94012093818215	0.699328274671	2.77426354467776	0.00553268376413848	0.151421708785896
?|553137	12.4404282805371	-1.24000311538403	0.665457014495036	-1.86338574599739	0.06240801400815	0.462116224212733
?|57714	1667.30708080676	0.0107372169003321	0.194202439335015	0.0552887849251448	0.955908396833825	0.994850683715408
?|645851	31.7938436287748	0.366577071802485	0.231448447895361	1.58383897207303	0.113230368091865	0.577668814132222
?|652919	24.2433957860228	1.30766953981875	0.687259677555668	1.90272990330183	0.0570757978997575	0.447756687244771
?|653553	918.557722348239	0.136382939036077	0.19727395512923	0.691337784284477	0.489353292303558	0.883248016530444
?|728603	0.212956405139215	0.150767339770234	2.48017402651978	0.0607890164795384	0.951527237724401	0.994573781432469
?|729884	712.332346448643	-0.139971282051487	0.508401218466939	-0.2753165747194	0.783073031559332	0.964470631019947
?|8225	1236.60064565855	0.0271126901886643	0.124435467963325	0.217885548488918	0.82751828728524	0.973560547925112
?|90288	56.8105546526781	-0.131664531400438	0.347664194481976	-0.378711795721789	0.704901893004981	0.944483477709524
A1BG|1	221.891146301184	0.347076638453408	0.232667260523949	1.49172959561142	0.135770047217018	0.615353838131638
A1CF|29974	5.56044170001943	-3.97444905888671	1.22132593525577	-3.25420835188797	0.00113708849602353	0.0567310898055761
A2BP1|54715	8.18684355008444	-2.68249332079658	0.978455345947772	-2.74155926676266	0.00611483282080559	0.159813981850468
A2LD1|87769	219.06633437978	-0.175224164217321	0.126496472870485	-1.38520988167573	0.165988300001508	0.656433412170964
A2ML1|144568	57.6646115134928	-2.84490453399021	0.637232707963272	-4.46446721651045	8.02682372388285e-06	0.00159442564784854
A2M|2	42053.500104491	-0.027503264427966	0.213273432769716	-0.128957761268197	0.897391071300967	0.985450830217103
A4GALT|53947	871.496659111683	-0.397665903662968	0.182807960742604	-2.17532049505703	0.0296061077284113	0.33849354246615
A4GNT|51146	3.94008711870235	-0.0780249275742226	0.39196977469364	-0.199058531069663	0.842216959432197	0.976197649925508
AAA1|404744	0.881216352894955	-1.54496444194472	0.680009177835139	-2.27197586783054	0.0230879679286635	0.303506000952641
AAAS|8086	1384.82611635052	0.0539810370968284	0.0928738473752371	0.581229685454178	0.561085663109023	0.906956939025339
AACSL|729522	6.73098032247295	-0.664646114901702	0.526142381806079	-1.26324382502733	0.206501567448274	0.701346409698924
AACS|65985	1852.0546971079	-0.106823703041551	0.140137923160063	-0.762275482843707	0.44589560341238	0.865851028084233
AADACL2|344752	0.38725459455882	0.622606178000154	1.4251514413635	0.436870187918051	0.662205493438002	0.933791939640143
AADACL3|126767	0.14534908253639	0.707342424017972	2.83398139177145	0.249593178724378	0.802901974257793	0.968353636362717
AADAC|13	158.786396339398	-1.59829269612566	0.449841572424982	-3.55301242504038	0.000380846476106762	0.0275187114670399
AADAT|51166	203.661572517324	0.256832057005064	0.230160713571958	1.11588139009122	0.264472908730567	0.753117817861936
AAGAB|79719	2205.03849471666	-0.23303891135319	0.11198703531928	-2.08094544773674	0.0374388995927027	0.374595593945085
AAK1|22848	1693.82055669981	0.00569059431774206	0.108988456758654	0.0522128167237324	0.958359120595635	0.995197949986719
